tweet,label
"His body, his choice!

Just like women students of NLSIU saying, they have a right to wear shorts in classrooms, when a professor is teaching.",1
"You know what is inarguable? 

Communist Countries have ALWAYS controlled women's reproductive rights. The State determines when, if and how many babies a woman carries to term. 

Seems odd that the 
 is desperately chasing that tradition. maybe 
 could explain this.",1
"It's a scandal that so many Americans may soon lose abortion access. The House took action and passed the Women's Health Protection Act, which ensures the right to abortion at the federal level. The Senate must do the same. Because #AbortionIsEssential.",1
"I keep seeing people worry about Dems “motivation” to vote in 22.

I think they’re wrong, but if we can’t drum up motivation to vote against people who are actively pushing the US towards authoritarianism AND trying to take away abortion rights for millions of women, shame on us.",1
"Arizona please re-elect Senator Mark Kelly. 
. 
 has been working tirelessly for the people of AZ.
Supports:
Women’s Rights
Initiatives to fight climate change
Reasonable gun reform 
DOES NOT TAKE PAC $

#DemVoice1 #ONEV1 #Bluedot",1
"It is time for ALL women to unite -to protect their children,
-to fight for their rights to Freedom and Pursuit of Happiness
-for body autonomy
-to marry whom they choose,
-to Be what they choose,
-for Equality
-to support All women.

#WomenUniteToFightTheRight",1
"1. Judges of Malaysia’s first-ever women’s tribunal found that 26 women who testified last week have endured serious violations of their rights.

They agreed that, although the violations were contextual according to each story, it showed the government’s failure to protect them.",1
".
: “The Supreme Court is poised to (once again) classify (some) women as fractional citizens, with rights as variable as a state line. (This should make us all deeply empathic for refugees, by the way. Their lives are always being negotiated by borders.)”",0
"An unspoken assumption of abortion is that women have a right to casual, unprotected sex, so consequences be damned.",0
"Women have a constitutional right to control their own bodies. Politicians should not get in the way.

What's happening in Mississippi and Texas is dangerous — and we can't let it happen in Pennsylvania.",1
I trust my wife to know what’s right for her. I trust my daughter. I trust my mom. My friends. There’s nothing complicated about it. Abortion is self defense. Self determination. It’s freedom and healthcare. Forced pregnancy is subjugation. Women are not the property of the state,1
"T**fs may scream all day about wanting to “protect women’s rights”, but this just flat out isn’t true. They just use that excuse as a bludgeon to threaten, scare, and attack Trans women because our very existence is incomprehensible to them. They don’t view us as human.",0
".
 opens this edition of ""The Absolute Worst"" with this: ""Welcome to the new Gilead--right here in the United States of America. Women are not welcome here. Correction--women who do not exist solely as vessels for a fetus are not welcome here."" #TheReidOut #reiders",0
"This is where I also want to remind young folks that it was old folks like me that helped get abortion rights for women to begin with. Keep that in mind while you are hating on us, telling us what we need to do now.",1
"When women are right they will stay on topic, when they are wrong they will go rogue.

Shit never fails",0
"It's not that we're treating the 2nd Amendment as settled law. It's that we're treating a particular interpretation of that amendment, one that's just over a decade old, as if it's carved in titanium. But a 50-year old ruling on women's rights was apparently written on water.",1
"Where the so-called 'gender critical' movement gets it's funding. It's not at all surprising to see how closely suppression of trans/queer women's bodies is followed by suppression of cis women's bodies, the Evangelical Right has a goal of control over all women's bodies.",1
"Abortion rights aren’t just for women, think about all the promising young men who won’t be saddled with child support payments, their bright futures dimmed, their opportunities limited let’s do this for the men, help men, save men (are they listening did this work?)",1
"This thread epitomizes why Jamaica is stagnant. Just because we have believed/done something for decades doesn’t mean it’s right. At one point: The earth was flat remember? Slavery, 400 years legal? Women voting, unheard of? Times evolve and things change if it’s not changing",0
"“Yes, of course it is frightening that women’s abortion rights are under attack but can you please stop focusing on that because talking about some people’s inner sense of self is definitely way more important”",1
We stand with our EMILY’s List women in Congress in defending people’s right to choose and to have their health care decisions remain private.,1
"Every day without action on WHPA means that more and more people are being denied their constitutional right to abortion—and this disproportionately affects women, BIPOC folks, members of the LGBTQ+ community, and those with lower incomes. #PassWHPA",1
""".To commemorate the 100th anniversary of the Women’s Right to Vote, the suffrage portion of the Pickler Papers was selected for digitization and cataloging.""

Discover this 
 collection of more than 3,700 items, powered by #OCLCcontentdm!",1
"If SCOTUS votes down Roe, 
 and 
 should send up a legalization bill to make the right vote on whether they think women are just vessels, and then hit them with it in the election.",1
"“The principle behind what I drafted is about the fundamental right that women and girls have equal access to public spaces,” 
 

“We need to, as a country and as a society, stand up and say, no more”",1
"Rachel McKenzie (
) told her compelling and beautiful survival story on 
. After undergoing two abortions and deeply regretting them, she now serves at Rachel's Vineyard to help women overcome the trauma of abortion and champion the right to life for all.",1
Let your Senator know you want them to cosponsor the Women’s Health Protection Act and to push for it to be put up for a vote in the Senate. We can’t afford to wait while abortion rights are being stripped before our very eyes.,1
That American women are facing a hostile supreme court and are looking at a future without abortion rights – and potentially without the constitutional right to contraception – isn’t a matter of law or “life”. It’s a sign of a democracy in decline.,1
"If Roe is overturned, 12 states have trigger bans in place, which would automatically go into effect to ban abortion. But if the Women’s Health Protection Act was law, the legal right to abortion would be safeguarded. Help make it happen: . #GivingTuesday",1
"U r worrying about .giving justice Timely to such Common .women.
Am I right .Devil women after murdering his own child doesn't get justice timely .very shame on indian justice sir.plz Give whole property to this murdered Devil women.",0
